method_name,implementation,target_verify_mode,model_pair,target,draft,prompt_id,repeat,rtt_ms,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,max_new_tokens,draft_k,tree_width,generated_tokens,accepted_tokens,drafted_tokens,accept_rate,rounds,target_only_time,method_time,speedup_vs_target_only,matched_target_only,requires_target_match,validation_status,stochastic_seed,seed_strategy,temperature,top_k,top_p,sampling_filter,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate,first_diff_index,extra_json,prefill_time,draft_generate_time,draft_structure_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,cloud_verify_time,target_verify_time,posterior_accept_time,cache_update_time,probability_normalize_time,random_sample_time,accept_reject_time,resample_time,sampling_time,wasted_branch_time_or_tokens,total_decode_time
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9761549457907677,0.9761549457907677,1.0,True,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130}",0.03997018001973629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900367122143507,0.900367122143507,0.0,0.005412355065345764,0.018291866406798363,0.009097177535295486,0.0,0.0,0.0,0.0,0.9761549457907677
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,7,100,0.07,26,0.9761549457907677,5.638748548924923,0.17311553039138095,False,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,25,25,0,0.2384908630145901,0.282319277278545,0.2692307692307692,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 25, ""resample_count"": 25, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2384908630145901, ""mean_first_accept_prob"": 0.282319277278545, ""first_token_accept_rate"": 0.2692307692307692, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.051867371425032616,2.0251733362674713,0.0,0.5204864000000001,0.5200000000000002,0.00031999999999999986,400.0,0.00031999999999999986,0.5200000000000002,0.0001663999999999999,208.0,0.990880373865366,0.990880373865366,0.0,1.8162491340190172,0.12326366454362869,0.04384060949087143,0.009175779297947884,0.00600041076540947,0.0,0.0,5.638748548924923
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9761549457907677,0.9761549457907677,1.0,True,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130}",0.03997018001973629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900367122143507,0.900367122143507,0.0,0.005412355065345764,0.018291866406798363,0.009097177535295486,0.0,0.0,0.0,0.0,0.9761549457907677
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,7,100,0.07,26,0.9761549457907677,6.367583427578211,0.15330069199612037,False,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,25,25,0,0.2384908630145901,0.282319277278545,0.2692307692307692,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 25, ""resample_count"": 25, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2384908630145901, ""mean_first_accept_prob"": 0.282319277278545, ""first_token_accept_rate"": 0.2692307692307692, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05438622087240219,1.9742668643593788,0.0,1.3004864000000003,1.2999999999999994,0.00031999999999999986,400.0,0.00031999999999999986,1.2999999999999994,0.0001663999999999999,208.0,0.9648695569485426,0.9648695569485426,0.0,1.8337976578623056,0.12599114142358303,0.044031525030732155,0.008368369191884995,0.004293531179428101,0.0,0.0,6.367583427578211
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9761549457907677,0.9761549457907677,1.0,True,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130}",0.03997018001973629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900367122143507,0.900367122143507,0.0,0.005412355065345764,0.018291866406798363,0.009097177535295486,0.0,0.0,0.0,0.0,0.9761549457907677
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,7,100,0.07,26,0.9761549457907677,7.958273293450475,0.12265913845835463,False,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,25,25,0,0.2384908630145901,0.282319277278545,0.2692307692307692,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 25, ""resample_count"": 25, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2384908630145901, ""mean_first_accept_prob"": 0.282319277278545, ""first_token_accept_rate"": 0.2692307692307692, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.06544649042189121,2.160859191790223,0.0,2.6004864000000003,2.5999999999999988,0.00031999999999999986,400.0,0.00031999999999999986,2.5999999999999988,0.0001663999999999999,208.0,1.0044283121824265,1.0044283121824265,0.0,1.8855287712067366,0.12126872129738331,0.044490158557891846,0.013354877009987831,0.0059247445315122604,0.0,0.0,7.958273293450475
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9761549457907677,0.9761549457907677,1.0,True,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130}",0.03997018001973629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900367122143507,0.900367122143507,0.0,0.005412355065345764,0.018291866406798363,0.009097177535295486,0.0,0.0,0.0,0.0,0.9761549457907677
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,7,100,0.07,26,0.9761549457907677,8.497097643092275,0.11488098487185609,False,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,25,25,0,0.2384908630145901,0.282319277278545,0.2692307692307692,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 25, ""resample_count"": 25, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2384908630145901, ""mean_first_accept_prob"": 0.282319277278545, ""first_token_accept_rate"": 0.2692307692307692, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05008093640208244,1.7993581369519234,0.0,3.9004863999999997,3.900000000000004,0.00031999999999999986,400.0,0.00031999999999999986,3.900000000000004,0.0001663999999999999,208.0,0.8857171218842268,0.8857171218842268,0.0,1.5972584299743176,0.14478181861341,0.041164079681038857,0.009811978787183762,0.006926761940121651,0.0,0.0,8.497097643092275
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9761549457907677,0.9761549457907677,1.0,True,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130}",0.03997018001973629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900367122143507,0.900367122143507,0.0,0.005412355065345764,0.018291866406798363,0.009097177535295486,0.0,0.0,0.0,0.0,0.9761549457907677
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,7,100,0.07,26,0.9761549457907677,10.394652802497149,0.09390933630378324,False,False,ok,10130,per-repeat,1.0,0,0.0,full_distribution,25,25,0,0.2384908630145901,0.282319277278545,0.2692307692307692,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 10130, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 25, ""resample_count"": 25, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2384908630145901, ""mean_first_accept_prob"": 0.282319277278545, ""first_token_accept_rate"": 0.2692307692307692, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05050692707300186,1.9967426508665085,0.0,5.200486399999997,5.1999999999999975,0.00031999999999999986,400.0,0.00031999999999999986,5.1999999999999975,0.0001663999999999999,208.0,1.0062083676457405,1.0062083676457405,0.0,1.848354883491993,0.1606352049857378,0.04535418748855591,0.012734031304717064,0.008115915581583977,0.0,0.0,10.394652802497149
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,3.934120127931237,0.23673666265981191,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.051866110414266586,1.5352718904614449,0.0,0.00044159999999999973,0.0,0.0002879999999999999,360.0,0.0002879999999999999,0.0,0.0001535999999999999,192.0,0.708353428170085,0.708353428170085,0.0,1.4716351982206106,0.09050800278782845,0.03169509023427963,0.00882001779973507,0.0036339350044727325,0.0,0.0,3.934120127931237
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,4.187317982316017,0.2224217204240364,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05278793163597584,1.5792143177241087,0.0,0.12044160000000004,0.12000000000000006,0.0002879999999999999,360.0,0.0002879999999999999,0.12000000000000006,0.0001535999999999999,192.0,0.7355378866195679,0.7355378866195679,0.0,1.512435920536518,0.09952379390597343,0.034487852826714516,0.011055681854486465,0.004010748118162155,0.0,0.0,4.187317982316017
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,5.1443558018654585,0.18104316759184985,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04906877502799034,1.833944981917739,0.0,0.2404416,0.24000000000000013,0.0002879999999999999,360.0,0.0002879999999999999,0.24000000000000013,0.0001535999999999999,192.0,0.8970077689737082,0.8970077689737082,0.0,1.9315867628902197,0.10015005059540272,0.0367424339056015,0.006447231397032738,0.004007825627923012,0.0,0.0,5.1443558018654585
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,4.6818232871592045,0.1989290095898408,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05493922531604767,1.5269068032503128,0.0,0.4804416000000002,0.48000000000000026,0.0002879999999999999,360.0,0.0002879999999999999,0.48000000000000026,0.0001535999999999999,192.0,0.8376248311251402,0.8376248311251402,0.0,1.572667570784688,0.10440951399505138,0.04005155339837074,0.012762153521180153,0.00832095555961132,0.0,0.0,4.6818232871592045
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,5.862614169716835,0.15886265795898655,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.09763343632221222,1.819671131670475,0.0,1.2004416,1.1999999999999997,0.0002879999999999999,360.0,0.0002879999999999999,1.1999999999999997,0.0001535999999999999,192.0,0.8220193050801754,0.8220193050801754,0.0,1.7189185973256826,0.10235075652599335,0.03577623516321182,0.0101274773478508,0.005159666761755943,0.0,0.0,5.862614169716835
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9313504695892334,0.9313504695892334,1.0,True,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137}",0.02713538333773613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734618369489908,0.8734618369489908,0.0,0.003245420753955841,0.017398688942193985,0.007327644154429436,0.0,0.0,0.0,0.0,0.9313504695892334
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,0,2,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,9,90,0.1,24,0.9313504695892334,7.24508098885417,0.12854935245334353,False,False,ok,20137,per-repeat,1.0,0,0.0,full_distribution,23,23,0,0.24978225722946945,0.22151163076697836,0.25,0,0.0,7,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 20137, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 23, ""resample_count"": 23, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.24978225722946945, ""mean_first_accept_prob"": 0.22151163076697836, ""first_token_accept_rate"": 0.25, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.06250789016485214,1.8274945337325335,0.0,2.4004415999999997,2.3999999999999995,0.0002879999999999999,360.0,0.0002879999999999999,2.3999999999999995,0.0001535999999999999,192.0,0.871905978769064,0.871905978769064,0.0,1.8192801587283611,0.1410901229828596,0.05175785347819328,0.007475793361663818,0.003945620730519295,0.0,0.0,7.24508098885417
