method,rtt_ms,method_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,target_verify_mode,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,temperature,top_k,top_p,sampling_filter,stochastic_seed,seed_strategy,upload_wait_share_percent,upload_wait_per_round_ms,upload_wait_per_generated_token_ms,speedup_vs_target_only
traditional-spec-sampling / kv-cache,100.0,7.820904791355133,2.8005184000000005,2.799999999999998,0.0003391999999999,424.0,0.0003391999999999,2.799999999999998,0.0001791999999999,224.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,35.80811267636916,100.0185142857143,87.51620000000001,0.1607888296826574
traditional-spec-sampling / kv-cache,100.0,7.347689248621464,2.60048,2.5999999999999988,0.0003135999999999,392.0,0.0003135999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,35.3918070295078,100.01846153846154,81.265,0.1302705609948609
traditional-spec-sampling / kv-cache,100.0,7.882630007341504,2.7005120000000007,2.6999999999999984,0.0003391999999999,424.0,0.0003391999999999,2.6999999999999984,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,34.25902265468344,100.01896296296299,84.39100000000002,0.1249781575819638
traditional-spec-sampling / kv-cache,100.0,7.415923211723566,2.7005024000000004,2.6999999999999984,0.0003295999999999,412.0,0.0003295999999999,2.6999999999999984,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,36.41491858668214,100.01860740740742,84.39070000000001,0.1261437527584343
traditional-spec-sampling / kv-cache,100.0,7.9682767651975155,2.900544000000001,2.8999999999999977,0.0003583999999999,448.0,0.0003583999999999,2.8999999999999977,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,36.401145259769386,100.01875862068968,90.64200000000002,0.1219065246168499
traditional-spec-sampling / kv-cache,100.0,6.903625389561057,2.4004448,2.3999999999999995,0.0002911999999999,364.0,0.0002911999999999,2.3999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,34.77078584868904,100.01853333333332,75.01389999999999,0.1435779350283879
traditional-spec-sampling / kv-cache,100.0,7.623375274240971,2.6004864000000003,2.5999999999999988,0.0003199999999999,400.0,0.0003199999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,34.11200821750075,100.01870769230771,81.26520000000001,0.1223543420134019
traditional-spec-sampling / kv-cache,100.0,7.67291503213346,2.9005376000000007,2.8999999999999977,0.0003519999999999,440.0,0.0003519999999999,2.8999999999999977,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,37.80229010555723,100.0185379310345,90.64180000000002,0.1754280009471489
traditional-spec-sampling / kv-cache,100.0,7.162099216133356,2.6004832,2.5999999999999988,0.0003167999999999,396.0,0.0003167999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,36.30895246664759,100.01858461538463,81.2651,0.1415671899418051
traditional-spec-sampling / kv-cache,100.0,7.0232989601790905,2.5004704,2.499999999999999,0.0003103999999999,388.0,0.0003103999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,35.60250552022976,100.01881600000002,78.1397,0.1361622498684706
traditional-spec-sampling / kv-cache,100.0,7.854711502790451,2.7005088000000006,2.6999999999999984,0.0003359999999999,420.0,0.0003359999999999,2.6999999999999984,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,34.38075095489659,100.01884444444447,84.39090000000002,0.1215089252431386
traditional-spec-sampling / kv-cache,100.0,8.019807323813438,2.60048,2.5999999999999988,0.0003135999999999,392.0,0.0003135999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,32.42571666626357,100.01846153846154,81.265,0.115504251225983
traditional-spec-sampling / kv-cache,100.0,7.518631935119629,2.7005024000000004,2.6999999999999984,0.0003295999999999,412.0,0.0003295999999999,2.6999999999999984,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,35.917470402905586,100.01860740740742,84.39070000000001,0.1283932931915495
traditional-spec-sampling / kv-cache,100.0,6.773009745404124,2.5004672,2.499999999999999,0.0003071999999999,384.0,0.0003071999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,36.91811017541663,100.01868800000001,78.1396,0.1415123975759809
traditional-spec-sampling / kv-cache,100.0,7.3436812944710255,2.60048,2.5999999999999988,0.0003135999999999,392.0,0.0003135999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,35.411122783308585,100.01846153846154,81.265,0.1287617464029479
traditional-spec-sampling / kv-cache,100.0,7.2945188116282225,2.6004832,2.5999999999999988,0.0003167999999999,396.0,0.0003167999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,35.649825124236564,100.01858461538463,81.2651,0.1297130554069505
traditional-spec-sampling / kv-cache,100.0,6.484620578587055,2.2004128,2.2,0.0002719999999999,340.0,0.0002719999999999,2.2,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,33.93279180074174,100.01876363636364,68.7629,0.1500875291651429
traditional-spec-sampling / kv-cache,100.0,7.474037671461701,2.5004608,2.499999999999999,0.0003007999999999,376.0,0.0003007999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,33.455287622479744,100.01843199999999,78.1394,0.1260833101983995
traditional-spec-sampling / kv-cache,100.0,7.07395576313138,2.5004608,2.499999999999999,0.0003007999999999,376.0,0.0003007999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,35.34741923369249,100.01843199999999,78.1394,0.1503304029550013
traditional-spec-sampling / kv-cache,100.0,6.949399700388312,2.5004608,2.499999999999999,0.0003007999999999,376.0,0.0003007999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,35.980961058554186,100.01843199999999,78.1394,0.1336902900354306
traditional-spec-sampling / kv-cache,100.0,7.124714363366365,2.5004608,2.499999999999999,0.0003007999999999,376.0,0.0003007999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,35.095593626276326,100.01843199999999,78.1394,0.1878443796738258
traditional-spec-sampling / kv-cache,100.0,6.62373754568398,2.4004416,2.3999999999999995,0.0002879999999999,360.0,0.0002879999999999,2.3999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,36.239986615473995,100.01840000000001,75.0138,0.1714997649342323
traditional-spec-sampling / kv-cache,100.0,7.415041718631983,2.6004896000000004,2.5999999999999988,0.0003231999999999,404.0,0.0003231999999999,2.5999999999999988,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,35.07046485612721,100.01883076923077,81.26530000000001,0.1300799208934659
traditional-spec-sampling / kv-cache,100.0,6.581669380888343,2.4004544,2.3999999999999995,0.0003007999999999,376.0,0.0003007999999999,2.3999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,36.47181681550837,100.01893333333334,75.0142,0.1435796647755353
traditional-spec-sampling / kv-cache,100.0,7.193153060972691,2.5004672,2.499999999999999,0.0003071999999999,384.0,0.0003071999999999,2.499999999999999,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,34.761768292775294,100.01868800000001,78.1396,0.1384335119503573
traditional-spec-sampling / kv-cache,100.0,6.91483941860497,2.2004128,2.2,0.0002719999999999,340.0,0.0002719999999999,2.2,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,31.821603753799405,100.01876363636364,68.7629,0.1625387443060406
traditional-spec-sampling / kv-cache,100.0,7.231474539265037,2.4004448,2.3999999999999995,0.0002911999999999,364.0,0.0002911999999999,2.3999999999999995,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,33.1944029805568,100.01853333333332,75.01389999999999,0.1521655478391547
traditional-spec-sampling / kv-cache,150.0,9.69606120325625,3.90048,3.900000000000004,0.0003135999999999,392.0,0.0003135999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,40.227468847763596,150.01846153846154,121.89,0.0981953936895257
traditional-spec-sampling / kv-cache,150.0,8.497097643092275,3.9004864,3.900000000000004,0.0003199999999999,400.0,0.0003199999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,45.90374930163249,150.0187076923077,121.89020000000001,0.114880984871856
traditional-spec-sampling / kv-cache,150.0,8.153356181457639,3.6004415999999995,3.600000000000003,0.0002879999999999,360.0,0.0002879999999999,3.600000000000003,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,44.15901280245947,150.01839999999996,112.51379999999999,0.1142290915374592
traditional-spec-sampling / kv-cache,150.0,9.889979152008893,4.200518400000001,4.200000000000005,0.0003391999999999,424.0,0.0003391999999999,4.200000000000005,0.0001791999999999,224.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,42.472469713414654,150.0185142857143,131.26620000000003,0.1271503315763864
traditional-spec-sampling / kv-cache,150.0,9.624162070453169,3.90048,3.900000000000004,0.0003135999999999,392.0,0.0003135999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,40.52799580313323,150.01846153846154,121.89,0.0994567208476733
traditional-spec-sampling / kv-cache,150.0,9.44771632924676,4.050512,4.050000000000004,0.0003391999999999,424.0,0.0003391999999999,4.050000000000004,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,42.8729214430482,150.01896296296297,126.5785,0.1042745718526867
traditional-spec-sampling / kv-cache,150.0,8.919154008850455,4.0505024,4.050000000000004,0.0003295999999999,412.0,0.0003295999999999,4.050000000000004,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,45.41352684324877,150.01860740740742,126.5782,0.104883533030927
traditional-spec-sampling / kv-cache,150.0,9.995852952823045,4.350544000000001,4.350000000000005,0.0003583999999999,448.0,0.0003583999999999,4.350000000000005,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,43.52348939638326,150.0187586206897,135.95450000000002,0.0971787932670702
traditional-spec-sampling / kv-cache,150.0,7.996795536950231,3.6004448,3.600000000000003,0.0002911999999999,364.0,0.0002911999999999,3.600000000000003,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,45.023594555640166,150.01853333333335,112.5139,0.1239506841287513
traditional-spec-sampling / kv-cache,150.0,9.436284195631742,3.9004864,3.900000000000004,0.0003199999999999,400.0,0.0003199999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,41.3349822783593,150.0187076923077,121.89020000000001,0.098847496139718
traditional-spec-sampling / kv-cache,150.0,9.53835760988295,4.350537600000002,4.350000000000005,0.0003519999999999,440.0,0.0003519999999999,4.350000000000005,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,45.610971803911944,150.01853793103453,135.95430000000005,0.1411190689820466
traditional-spec-sampling / kv-cache,150.0,8.781524559482932,3.9004832,3.900000000000004,0.0003167999999999,396.0,0.0003167999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,44.416925256878926,150.0185846153846,121.8901,0.115460391102306
traditional-spec-sampling / kv-cache,150.0,8.783486867323518,3.7504704,3.750000000000004,0.0003103999999999,388.0,0.0003103999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,42.699106364609776,150.018816,117.2022,0.1088756893887494
traditional-spec-sampling / kv-cache,150.0,9.20962237752974,4.0505088,4.050000000000004,0.0003359999999999,420.0,0.0003359999999999,4.050000000000004,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,43.98126908962853,150.01884444444445,126.5784,0.1036326478627005
traditional-spec-sampling / kv-cache,150.0,9.043326983228326,3.90048,3.900000000000004,0.0003135999999999,392.0,0.0003135999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,43.13102918023196,150.01846153846154,121.89,0.1024315322924488
traditional-spec-sampling / kv-cache,150.0,9.00330974906683,4.0505024,4.050000000000004,0.0003295999999999,412.0,0.0003295999999999,4.050000000000004,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,44.989037508343245,150.01860740740742,126.5782,0.1072207822845612
traditional-spec-sampling / kv-cache,150.0,8.961573211476207,3.7504672,3.750000000000004,0.0003071999999999,384.0,0.0003071999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,41.85054466995979,150.018688,117.2021,0.1069527442626044
traditional-spec-sampling / kv-cache,150.0,8.536365307867527,3.90048,3.900000000000004,0.0003135999999999,392.0,0.0003135999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,45.69251501461786,150.01846153846154,121.89,0.1107714108288282
traditional-spec-sampling / kv-cache,150.0,8.83826008811593,3.9004832,3.900000000000004,0.0003167999999999,396.0,0.0003167999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,44.13179925814419,150.0185846153846,121.8901,0.1070566280406302
traditional-spec-sampling / kv-cache,150.0,7.630938790738583,3.3004128,3.3000000000000025,0.0002719999999999,340.0,0.0002719999999999,3.3000000000000025,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,43.25041637086123,150.01876363636364,103.1379,0.1275414083251178
traditional-spec-sampling / kv-cache,150.0,8.429468754678965,3.7504608,3.750000000000004,0.0003007999999999,376.0,0.0003007999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,44.492255789170855,150.01843200000002,117.2019,0.1117925028955538
traditional-spec-sampling / kv-cache,150.0,8.754583489149809,3.7504608,3.750000000000004,0.0003007999999999,376.0,0.0003007999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,42.83996839653444,150.01843200000002,117.2019,0.1214712980549424
traditional-spec-sampling / kv-cache,150.0,8.208648508414626,3.7504608,3.750000000000004,0.0003007999999999,376.0,0.0003007999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,45.68913867070115,150.01843200000002,117.2019,0.1131815134445905
traditional-spec-sampling / kv-cache,150.0,8.452553352341056,3.7504608,3.750000000000004,0.0003007999999999,376.0,0.0003007999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,44.37074388842818,150.01843200000002,117.2019,0.1583352975310211
traditional-spec-sampling / kv-cache,150.0,8.264110775664449,3.6004415999999995,3.600000000000003,0.0002879999999999,360.0,0.0002879999999999,3.600000000000003,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,43.567199154715084,150.01839999999996,112.51379999999999,0.1374581564680826
traditional-spec-sampling / kv-cache,150.0,8.856272552162409,3.9004896,3.900000000000004,0.0003231999999999,404.0,0.0003231999999999,3.900000000000004,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,44.042113395071944,150.01883076923076,121.8903,0.1089112868309238
traditional-spec-sampling / kv-cache,150.0,8.150767104700208,3.6004544,3.600000000000003,0.0003007999999999,376.0,0.0003007999999999,3.600000000000003,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,44.17319687522133,150.01893333333334,112.51419999999999,0.1159392571561043
traditional-spec-sampling / kv-cache,150.0,8.340013450011611,3.7504672,3.750000000000004,0.0003071999999999,384.0,0.0003071999999999,3.750000000000004,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,44.96955817253242,150.018688,117.2021,0.1193971024381892
traditional-spec-sampling / kv-cache,150.0,7.479151248931885,3.3004128,3.3000000000000025,0.0002719999999999,340.0,0.0002719999999999,3.3000000000000025,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,44.128172972452454,150.01876363636364,103.1379,0.1502749815814294
traditional-spec-sampling / kv-cache,150.0,7.660335650667548,3.6004448,3.600000000000003,0.0002911999999999,364.0,0.0002911999999999,3.600000000000003,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,47.00113629728803,150.01853333333335,112.5139,0.1436466148655343
traditional-spec-sampling / kv-cache,200.0,10.522804725915194,5.200479999999997,5.1999999999999975,0.0003135999999999,392.0,0.0003135999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,49.421044440675,200.01846153846142,162.5149999999999,0.0904804918356666
traditional-spec-sampling / kv-cache,200.0,10.394652802497149,5.200486399999997,5.1999999999999975,0.0003199999999999,400.0,0.0003199999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,50.03040023376888,200.0187076923076,162.5151999999999,0.0939093363037832
traditional-spec-sampling / kv-cache,200.0,9.571910524740815,4.800441599999997,4.799999999999999,0.0002879999999999,360.0,0.0002879999999999,4.799999999999999,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,50.15134217554736,200.0183999999999,150.01379999999992,0.0973003735442305
traditional-spec-sampling / kv-cache,200.0,10.73464223369956,5.600518399999997,5.599999999999996,0.0003391999999999,424.0,0.0003391999999999,5.599999999999996,0.0001791999999999,224.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,52.17238057937445,200.0185142857142,175.0161999999999,0.1171454158494198
traditional-spec-sampling / kv-cache,200.0,9.99329816363752,5.200479999999997,5.1999999999999975,0.0003135999999999,392.0,0.0003135999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,52.03967613938423,200.01846153846142,162.5149999999999,0.0957829522105857
traditional-spec-sampling / kv-cache,200.0,10.680411672219634,5.400511999999997,5.399999999999997,0.0003391999999999,424.0,0.0003391999999999,5.399999999999997,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,50.56464269113371,200.01896296296286,168.7659999999999,0.0922395695458342
traditional-spec-sampling / kv-cache,200.0,10.57983179204166,5.400502399999997,5.399999999999997,0.0003295999999999,412.0,0.0003295999999999,5.399999999999997,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,51.04525767661403,200.0186074074073,168.7656999999999,0.0884203456617213
traditional-spec-sampling / kv-cache,200.0,11.109398951753974,5.800543999999997,5.799999999999995,0.0003583999999999,448.0,0.0003583999999999,5.799999999999995,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,52.21294171890546,200.01875862068954,181.2669999999999,0.0874381172058872
traditional-spec-sampling / kv-cache,200.0,9.485298290848732,4.8004447999999975,4.799999999999999,0.0002911999999999,364.0,0.0002911999999999,4.799999999999999,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,50.60931826078039,200.0185333333332,150.01389999999992,0.1044994313567375
traditional-spec-sampling / kv-cache,200.0,10.611910028383136,5.200486399999997,5.1999999999999975,0.0003199999999999,400.0,0.0003199999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,49.00612977390989,200.0187076923076,162.5151999999999,0.0878968124594162
traditional-spec-sampling / kv-cache,200.0,11.485260084271433,5.800537599999997,5.799999999999995,0.0003519999999999,440.0,0.0003519999999999,5.799999999999995,0.0001855999999999,232.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,50.50419021806552,200.01853793103436,181.2667999999999,0.1171975328071021
traditional-spec-sampling / kv-cache,200.0,9.940449254587293,5.200483199999997,5.1999999999999975,0.0003167999999999,396.0,0.0003167999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,52.31637994228573,200.01858461538453,162.5150999999999,0.1019992390831334
traditional-spec-sampling / kv-cache,200.0,9.51485695503652,5.0004703999999975,4.999999999999998,0.0003103999999999,388.0,0.0003103999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,52.55434131727107,200.0188159999999,156.26469999999992,0.1005068381412365
traditional-spec-sampling / kv-cache,200.0,10.742642918601632,5.400508799999997,5.399999999999997,0.0003359999999999,420.0,0.0003359999999999,5.399999999999997,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,50.27169608931747,200.01884444444434,168.7658999999999,0.0888438310786953
traditional-spec-sampling / kv-cache,200.0,10.385619608685374,5.200479999999997,5.1999999999999975,0.0003135999999999,392.0,0.0003135999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,50.07385400145886,200.01846153846142,162.5149999999999,0.0891927371515757
traditional-spec-sampling / kv-cache,200.0,10.717040473595262,5.400502399999997,5.399999999999997,0.0003295999999999,412.0,0.0003295999999999,5.399999999999997,0.0001727999999999,216.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,50.391732804460354,200.0186074074073,168.7656999999999,0.0900754193122233
traditional-spec-sampling / kv-cache,200.0,9.582779044285417,5.000467199999997,4.999999999999998,0.0003071999999999,384.0,0.0003071999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,52.18180630995525,200.01868799999986,156.2645999999999,0.1000195082708487
traditional-spec-sampling / kv-cache,200.0,9.82715798355639,5.200479999999997,5.1999999999999975,0.0003135999999999,392.0,0.0003135999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,52.919470804294264,200.01846153846142,162.5149999999999,0.0962216370272037
traditional-spec-sampling / kv-cache,200.0,9.665494432672858,5.200483199999997,5.1999999999999975,0.0003167999999999,396.0,0.0003167999999999,5.1999999999999975,0.0001663999999999,208.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,53.80462671853069,200.01858461538453,162.5150999999999,0.0978940425004329
traditional-spec-sampling / kv-cache,200.0,8.963989177718759,4.400412799999998,4.4,0.0002719999999999,340.0,0.0002719999999999,4.4,0.0001407999999999,176.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,49.08989416160649,200.01876363636353,137.51289999999995,0.1085745041541042
traditional-spec-sampling / kv-cache,200.0,9.671006267890334,5.000460799999997,4.999999999999998,0.0003007999999999,376.0,0.0003007999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,51.705692887435326,200.01843199999988,156.2643999999999,0.0974408850601434
traditional-spec-sampling / kv-cache,200.0,10.760654738172889,5.000460799999997,4.999999999999998,0.0003007999999999,376.0,0.0003007999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,46.4698563579139,200.01843199999988,156.2643999999999,0.0988258285608706
traditional-spec-sampling / kv-cache,200.0,9.870612559840083,5.000460799999997,4.999999999999998,0.0003007999999999,376.0,0.0003007999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,50.66008588306916,200.01843199999988,156.2643999999999,0.0941245799979104
traditional-spec-sampling / kv-cache,200.0,10.005400793626904,5.000460799999997,4.999999999999998,0.0003007999999999,376.0,0.0003007999999999,4.999999999999998,0.0001599999999999,200.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,49.97761612093659,200.01843199999988,156.2643999999999,0.1337615131611945
traditional-spec-sampling / kv-cache,200.0,9.32367088459432,4.800441599999997,4.799999999999999,0.0002879999999999,360.0,0.0002879999999999,4.799999999999999,0.0001535999999999,192.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,51.48660500159716,200.0183999999999,150.01379999999992,0.1218371439888376
